chemsys,source,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Ag-Y-O,Y3AgO5_1094026_POSCAR,mp-1094026,Y3AgO5,Trigonal,R3m,160,0.353717976527763,-2.998668174074074,False,1.2052,False,5.256731712925696,27,430.7918629378899,15.955254182884811,314.95226617659824,0.7311007780618339,73.1100778061834
Ag-Y-O,YAgO3_1369676_POSCAR,mp-1369676,YAgO3,Hexagonal,P6_3cm,185,0.010511026374999,-2.153766481666667,False,0.000999999999999,False,5.936794741524685,30,410.78113814464155,13.692704604821385,270.6824630330551,0.6589456961330687,65.89456961330687
Ag-Y-O,YAgO3_1369873_POSCAR,mp-1369873,YAgO3,Orthorhombic,Pnma,62,0.079617331708333,-2.084660176333332,False,0.0072,False,6.185094103225859,20,262.8602745640324,13.14301372820162,180.4549753553701,0.6865053141052377,68.65053141052377
Au-Ta-S,Ta5AuS_669370_POSCAR,mp-669370,Ta5AuS,Cubic,F-43m,216,0.0,-0.387679552023805,True,0.0,True,15.211879356328824,28,495.0528311480107,17.680458255286094,473.1335883790587,0.9557234270974232,95.57234270974232
Cd-Co-O,Cd_CoO2_2_1178482_POSCAR,mp-1178482,Cd(CoO2)2,Monoclinic,P2_1/m,11,0.106337025357141,-1.212924383928571,False,1.4243,False,5.835016079654613,28,334.98116229522617,11.96361293911522,136.33205214035803,0.4069842351917259,40.698423519172586
Cd-Co-O,Cd_CoO2_2_754042_POSCAR,mp-754042,Cd(CoO2)2,Orthorhombic,Pmmn,59,0.004170140714285,-1.315091268571426,False,1.6511,False,6.578743263082807,28,297.11152870553354,10.611126025197626,136.33205214035803,0.4588581693020615,45.885816930206154
Cd-Co-O,Cd_CoO2_2_769705_POSCAR,mp-769705,Cd(CoO2)2,Triclinic,P1,1,0.093076077857141,-1.2261853314285711,False,0.330999999999999,False,5.9300613003140725,28,329.6121859305176,11.771863783232773,136.33205214035803,0.4136135069020078,41.36135069020078
Cd-Cr-O,Cr2CdO4_19262_POSCAR,mp-19262,Cr2CdO4,Cubic,Fd-3m,227,0.0,-2.141551745,True,1.8327,False,5.790301382345762,14,160.8263377757412,11.487595555410085,79.64738273537283,0.4952384282133839,49.523842821338384
Cd-Fe-O,Cd_FeO2_2_1283389_POSCAR,mp-1283389,Cd(FeO2)2,Monoclinic,C2/m,12,0.272493922857142,-1.344556262857142,False,0.0,True,5.931794774848385,14,161.29990958617293,11.521422113298067,73.18573821030853,0.4537246077699117,45.37246077699117
Cd-Fe-O,Cd_FeO2_2_21333_POSCAR,mp-21333,Cd(FeO2)2,Cubic,Fd-3m,227,0.0,-1.6170501857142852,True,1.8272,False,5.740751105296045,14,166.6677309206962,11.90483792290687,73.18573821030853,0.4391116253039513,43.91116253039513
Cd-Fe-O,Cd_FeO2_2_2221664_POSCAR,mp-2221664,Cd(FeO2)2,Tetragonal,I4_1/amd,141,0.051528645,-1.565521540714285,False,1.4301,False,5.660207645596174,14,169.0393743840307,12.074241027430764,73.18573821030853,0.43295083454368516,43.295083454368516
Cd-Fe-O,Cd_FeO2_2_532027_POSCAR,mp-532027,Cd(FeO2)2,Trigonal,P3m1,156,0.034409290119046,-1.582640895595238,False,0.9921,False,5.537579199220607,84,1036.696282909226,12.341622415586025,439.1144292618503,0.42357094985388266,42.357094985388265
Cd-Fe-O,Cd_FeO2_2_756539_POSCAR,mp-756539,Cd(FeO2)2,Orthorhombic,Pmn2_1,31,0.126890104285713,-1.490160081428571,False,0.8619000000000001,False,6.418274749630815,28,298.1480220118558,10.648143643280564,146.3714764206169,0.49093559445045204,49.0935594450452
Cd-Fe-O,Cd_FeO2_2_772600_POSCAR,mp-772600,Cd(FeO2)2,Orthorhombic,Pnma,62,0.051313643571428,-1.5657365421428562,False,1.846,False,6.188669259601829,28,309.2095959663847,11.04319985594231,146.3714764206169,0.473373007597505,47.3373007597505
Cd-Mn-O,Mn2Cd3O5_760391_POSCAR,mp-760391,Mn2Cd3O5,Monoclinic,C2/m,12,0.045379830999999,-1.575338884086206,False,0.0,True,6.830473153531402,20,256.286858790631,12.814342939531551,132.08654571619886,0.5153855579622387,51.538555796223875
Cd-Mn-O,Mn2CdO3_1221887_POSCAR,mp-1221887,Mn2CdO3,Orthorhombic,Immm,71,0.058989634166668,-1.744773992643678,False,0.0,True,6.137757717776948,12,146.24861527519775,12.187384606266479,77.23886187794228,0.5281339705856428,52.813397058564284
Cd-Mn-O,Mn2CdO4_18720_POSCAR,mp-18720,Mn2CdO4,Tetragonal,I4_1/amd,141,0.0,-1.862363835123151,True,0.0,True,5.658383257797477,14,168.0292372728739,12.00208837663385,79.64738273537283,0.4740090714452755,47.40090714452755
Cd-Mn-O,Mn4CdO5_1221716_POSCAR,mp-1221716,Mn4CdO5,Tetragonal,I4/mmm,139,0.086068276000002,-1.809217806672414,False,0.0,True,5.7028618671804345,10,120.01133753850095,12.001133753850095,63.526940918378095,0.5293411624380735,52.93411624380735
Cd-Mn-O,Mn7CdO12_1105241_POSCAR,mp-1105241,Mn7CdO12,Cubic,Im-3,204,0.051054369916657,-1.8868625002758592,False,0.0,True,5.408373702934408,20,211.5352704376892,10.57676352188446,105.7052476023497,0.4997050722729793,49.97050722729793
Cd-Mn-O,Mn7CdO12_1105404_POSCAR,mp-1105404,Mn7CdO12,Trigonal,R-3,148,0.051914216916657,-1.886002653275862,False,0.0,True,5.386169387732588,20,212.40731754502858,10.620365877251428,105.7052476023497,0.49765351224277415,49.76535122427742
Cd-Mn-O,Mn9CdO10_756679_POSCAR,mp-756679,Mn9CdO10,Monoclinic,C2/m,12,0.081875751,-1.882052173568965,False,0.0,True,5.41879730431583,20,234.99311803679169,11.749655901839585,125.7957158668956,0.5353165953021671,53.531659530216714
Cd-Mn-O,MnCd4O5_1176452_POSCAR,mp-1176452,MnCd4O5,Monoclinic,C2/m,12,0.023712525,-1.459722506293101,False,0.0,True,7.642708468501896,40,508.04834215589557,12.70120855389739,269.20575531184016,0.5298821646961184,52.988216469611835
Cd-Mn-O,MnCd4O5_1221762_POSCAR,mp-1221762,MnCd4O5,Trigonal,R-3m,166,0.019681954249997,-1.463753077043104,False,0.0,True,7.650012800288314,40,507.5632517644397,12.689081294110993,269.20575531184016,0.5303885858087667,53.03885858087667
Cd-Mn-O,MnCd4O5_753688_POSCAR,mp-753688,MnCd4O5,Triclinic,P-1,2,0.023799324499999,-1.459635706793102,False,0.0,True,7.32190630897577,40,530.3079830388846,13.257699575972115,269.20575531184016,0.5076403975085941,50.76403975085941
Cd-Mn-O,MnCd6O8_752683_POSCAR,mp-752683,MnCd6O8,Cubic,Fm-3m,225,0.007663016111111,-1.453637311528734,False,0.1735,False,6.831819935962587,60,833.5962926257212,13.893271543762019,383.71816470321454,0.4603165442285637,46.03165442285637
Cd-Mn-O,MnCd9O10_757244_POSCAR,mp-757244,MnCd9O10,Triclinic,P-1,2,0.012128081500001,-1.40266510789655,False,0.0,True,7.563419218609644,80,1077.2211405821004,13.465264257276255,543.444174503125,0.5044871048570982,50.448710485709825
Cd-Mn-O,MnCdO2_1221645_POSCAR,mp-1221645,MnCdO2,Trigonal,R-3m,166,0.041578528125,-1.6477820288577592,False,0.0,True,6.894252256964119,16,192.05846968074508,12.003654355046567,104.66270379707059,0.5449522948456753,54.49522948456753
Cd-Mn-O,MnCdO2_752688_POSCAR,mp-752688,MnCdO2,Tetragonal,P4/mmm,123,0.07395700625,-1.6154035507327582,False,0.0,True,6.535999181423456,8,101.29281694405911,12.661602118007389,52.331351898535274,0.5166343821540303,51.66343821540303
Cd-Mn-S,Mn4CdS5_1221706_POSCAR,mp-1221706,Mn4CdS5,Trigonal,R-3m,166,0.045954999,-1.021653665699354,False,0.0,True,4.573517184482097,10,178.81114891652294,17.881114891652295,81.75088007888101,0.4571911794887353,45.719117948873524
Cd-Mn-S,Mn4CdS5_1221768_POSCAR,mp-1221768,Mn4CdS5,Tetragonal,I4/m,87,0.063082338999999,-1.004526325699355,False,0.0,True,4.433360018649689,10,184.46412152953968,18.446412152953968,81.75088007888101,0.44318038326921805,44.31803832692181
Cd-Nb-O,Nb6CdO16_773090_POSCAR,mp-773090,Nb6CdO16,Orthorhombic,Pmc2_1,26,0.049349634270184,-2.858967111521739,False,1.722799999999999,False,4.938124018092108,92,1245.3255142364194,13.536146893874124,570.5397660666459,0.45814508700279594,45.814508700279596
Cd-Nb-S,Nb6CdS8_1220444_POSCAR,mp-1220444,Nb6CdS8,Trigonal,P-3,147,0.033029042,-1.261373705333332,False,0.0,True,5.571511734215976,15,276.09604976438754,18.406403317625838,162.15916074374334,0.5873287969245679,58.732879692456784
Cd-Ni-O,Cd_NiO2_2_756341_POSCAR,mp-756341,Cd(NiO2)2,Tetragonal,I4_1/amd,141,0.003756616666665,-1.078691433571428,False,0.125,False,6.3781245134536615,14,152.97874424411987,10.927053160294276,66.5951962330625,0.43532319840978334,43.53231984097833
Cd-Pd-O,CdPd3O4_13675_POSCAR,mp-13675,CdPd3O4,Cubic,Pm-3n,223,0.003593825000001,-0.925313815624998,False,0.0,True,8.591929454543923,16,191.5930708559616,11.9745669284976,102.14637185734928,0.5331423072922207,53.31423072922207
Cd-Tc-O,CdTcO3_1189706_POSCAR,mp-1189706,CdTcO3,Orthorhombic,Pnma,62,0.1159108135,-1.552568544999999,False,0.0,True,7.18272824752602,20,238.9613288887264,11.94806644443632,117.70492097869352,0.49256890864338737,49.256890864338736
Cd-Ti-O,Ti2CdO5_849246_POSCAR,mp-849246,Ti2CdO5,Orthorhombic,Cmcm,63,0.042959304687499,-2.942224596458333,False,2.5113,False,4.641201002048208,16,206.1841523742546,12.886509523390913,105.68706406407073,0.5125857775540049,51.258577755400495
Cd-Ti-O,TiCdO3_1101047_POSCAR,mp-1101047,TiCdO3,Triclinic,P1,1,1.11453518,-1.556925790666666,False,0.0,True,2.4887070316451982,10,277.9361031552522,27.79361031552522,66.5554529915995,0.23946314363637136,23.946314363637136
Cd-V-O,V3CdO7_1179420_POSCAR,mp-1179420,V3CdO7,Orthorhombic,Pnma,62,0.09373219068181,-2.223835990227273,False,1.8561,False,3.888491692352277,44,644.3704761167897,14.644783548108858,263.7796299908815,0.4093602046768394,40.936020467683946
Cd-V-O,V3CdO7_541360_POSCAR,mp-541360,V3CdO7,Orthorhombic,Pnma,62,0.039137913409082,-2.2784302675,False,2.2235,False,4.180320222832148,44,599.3869152635551,13.622429892353525,263.7796299908815,0.44008239631807033,44.00823963180704
Cd-Zr-O,Zr4CdO9_676286_POSCAR,mp-676286,Zr4CdO9,Monoclinic,C2/m,12,0.079002184999994,-3.382120368928572,False,2.5075000000000003,False,5.734274545196813,28,359.8347345080291,12.851240518143896,226.2863888087889,0.6288619944324461,62.88619944324461
Co-Cr-O,Cr_CoO3_2_755124_POSCAR,mp-755124,Cr(CoO3)2,Orthorhombic,Cmce,64,0.089747240000011,-1.31132318888889,False,0.6398,False,4.24917442526205,18,207.7905156120108,11.5439175340006,70.4667358453188,0.3391239279510486,33.912392795104864
Co-Cr-O,CrCo3O8_753507_POSCAR,mp-753507,CrCo3O8,Trigonal,R-3m,166,0.069345005833338,-1.249565980833334,False,0.706299999999999,False,4.287942482785396,12,138.1700442593283,11.514170354944026,46.02104417477969,0.3330754102416281,33.30754102416281
Co-Cr-O,CrCo3O8_754623_POSCAR,mp-754623,CrCo3O8,Trigonal,R-3m,166,0.103458840000004,-1.215452146666667,False,0.4764,False,4.456399200727292,12,132.94706698594084,11.078922248828404,46.02104417477969,0.3461606579079057,34.616065790790564
Co-Cr-O,CrCo3O8_861562_POSCAR,mp-861562,CrCo3O8,Hexagonal,P6_3mc,186,0.065202855833338,-1.253708130833333,False,0.4768,False,4.885539783827989,24,242.53827826107522,10.105761594211467,92.04208834955949,0.3794951007711975,37.949510077119754
Co-Cr-O,CrCo5O12_756950_POSCAR,mp-756950,CrCo5O12,Monoclinic,C2/m,12,0.106709369444455,-1.130042175,False,0.467299999999999,False,4.351045122799205,18,205.57301474917836,11.42072304162102,67.59639667902033,0.32881940638704626,32.88194063870463
Co-Cu-O,Co11CuO16_757448_POSCAR,mp-757448,Co11CuO16,Monoclinic,P2/m,10,0.031926578452378,-1.2585811,False,0.0,True,5.551598798416032,28,289.4791813038753,10.338542189424118,121.0729596307541,0.41824409992254347,41.824409992254346
Co-Cu-O,Co21Cu3O32_757299_POSCAR,mp-757299,Co21Cu3O32,Trigonal,R3m,160,0.0,-1.290592405535713,True,0.017,False,5.963559551620097,56,540.2485316230677,9.64729520755478,243.40084729654006,0.45053495391332454,45.053495391332454
Co-Cu-O,Co25Cu11O48_758061_POSCAR,mp-758061,Co25Cu11O48,Monoclinic,Cm,8,0.004810750807819,-1.200613393928571,False,0.0,True,6.086406552683726,84,802.1966211999647,9.549959776190056,373.25830317252036,0.4652952821144801,46.52952821144801
Co-Cu-O,Co5CuO8_1275601_POSCAR,mp-1275601,Co5CuO8,Monoclinic,C2/m,12,0.072626072219386,-1.198312119285713,False,0.0,True,5.5988857045166185,28,288.4023893107314,10.300085332526121,122.32788766578648,0.4241569841295163,42.41569841295163
Co-Cu-O,Co5CuO8_761404_POSCAR,mp-761404,Co5CuO8,Trigonal,R-3m,166,0.014436171862243,-1.256502019642857,False,0.0,True,6.090339109900286,28,265.13006716146737,9.468930970052407,122.32788766578648,0.46138821211585684,46.138821211585686
Co-Cu-O,Co9Cu3O16_2767725_POSCAR,mp-2767725,Co9Cu3O16,Orthorhombic,C222,21,0.0,-1.234326876071429,True,0.0,True,6.270978503168135,28,258.71429114229846,9.239796112224946,123.58281570081886,0.47768066910863316,47.76806691086332
Co-Cu-O,Co9Cu3O16_753563_POSCAR,mp-753563,Co9Cu3O16,Trigonal,R3m,160,0.179047844515303,-1.052581918928571,False,0.0,True,5.680815247919601,28,285.59136153766576,10.199691483488063,123.58281570081886,0.43272602867058324,43.272602867058325
Co-Cu-O,Co9Cu3O16_767737_POSCAR,mp-767737,Co9Cu3O16,Tetragonal,P-4m2,115,0.018226122372446,-1.213403641071428,False,0.0,True,5.858692563379923,28,276.92044640559885,9.890015943057103,123.58281570081886,0.4462755181313337,44.62755181313337
Co-Fe-O,Fe_CoO2_2_753348_POSCAR,mp-753348,Fe(CoO2)2,Orthorhombic,Imma,74,0.016975324821436,-1.419559434285716,False,0.270599999999999,False,5.649551668070002,14,139.7367746459474,9.981198188996244,62.418871867925546,0.4466889408752773,44.668894087527725
Co-Fe-O,Fe_CoO3_2_753096_POSCAR,mp-753096,Fe(CoO3)2,Orthorhombic,Cmce,64,0.105352321388888,-1.083794827777777,False,0.0,True,4.317431090731955,18,207.4661121071263,11.525895117062571,67.23591358278662,0.32408142659977635,32.408142659977635
Co-Fe-O,Fe_CoO3_2_761530_POSCAR,mp-761530,Fe(CoO3)2,Monoclinic,C2/m,12,0.111699774722222,-1.077447374444444,False,0.0,True,4.294411642786875,9,104.28909907840543,11.58767767537838,33.61795679139332,0.32235350663178186,32.23535066317819
Co-Fe-O,Fe19Co5O32_757738_POSCAR,mp-757738,Fe19Co5O32,Monoclinic,C2/m,12,0.130337676093751,-1.476620489821428,False,0.125499999999999,False,5.0069057884888,56,619.4228315312523,11.061121991629506,263.479695857058,0.4253632291946998,42.53632291946998
Co-Fe-O,Fe2Co3O10_778217_POSCAR,mp-778217,Fe2Co3O10,Monoclinic,Pm,6,0.126344409000004,-1.086145637999999,False,0.0,True,4.339316237822701,30,343.24509742307555,11.441503247435852,112.89647466133272,0.3289092124225718,32.89092124225718
Co-Fe-O,Fe2CoO4_34501_POSCAR,mp-34501,Fe2CoO4,Orthorhombic,Imma,74,0.094988333928572,-1.487742959999999,False,0.1448,False,5.196075911964073,14,149.95816188950616,10.711297277821869,64.92872793799027,0.4329789530617999,43.29789530617999
Co-Fe-O,Fe2CoO4_36738_POSCAR,mp-36738,Fe2CoO4,Trigonal,P3_121,152,0.12182715940476,-1.460904134523811,False,0.6561,False,5.024293630945652,42,465.25584362615103,11.077520086336929,194.78618381397064,0.41866466909008454,41.86646690900845
Co-Fe-O,Fe2CoO4_532300_POSCAR,mp-532300,Fe2CoO4,Monoclinic,Cm,8,0.074620976607143,-1.508110317321428,False,0.6121000000000001,False,5.030126820125013,56,619.6217469474325,11.064674052632723,259.71491175196087,0.4191507367703713,41.91507367703713
Co-Fe-O,Fe2CoO4_685218_POSCAR,mp-685218,Fe2CoO4,Monoclinic,Cm,8,0.080158101904762,-1.502573192023809,False,0.543199999999999,False,5.016547087954421,84,931.9485829579212,11.0946259875943,389.5723676279416,0.4180191640953773,41.80191640953773
Co-Fe-O,Fe2CoO4_691111_POSCAR,mp-691111,Fe2CoO4,Monoclinic,C2,5,0.072275147738094,-1.5104561461904762,False,0.837299999999999,False,5.145173941744069,42,454.3251610606381,10.817265739539002,194.78618381397064,0.42873739010895945,42.873739010895946
Co-Fe-O,Fe2CoO4_753222_POSCAR,mp-753222,Fe2CoO4,Cubic,Fd-3m,227,0.010229785357144,-1.5725015085714271,False,1.5511,False,5.172426779272635,14,150.643793531353,10.760270966525214,64.92872793799027,0.43100831714302834,43.100831714302835
Co-Fe-O,Fe2CoO6_753617_POSCAR,mp-753617,Fe2CoO6,Tetragonal,P4_2/mnm,136,0.122379106666667,-1.183482531666666,False,0.0,True,4.922980723319245,18,179.86349258750073,9.992416254861151,69.74576965285137,0.38777057339149107,38.77705733914911
Co-Fe-O,Fe3Co5O16_756418_POSCAR,mp-756418,Fe3Co5O16,Monoclinic,P2/m,10,0.110116091979166,-1.093620368333334,False,0.1269,False,4.157650113038431,24,286.8410768973327,11.951711537388862,90.06619412205971,0.3139933620954037,31.39933620954037
Co-Fe-O,Fe3Co5O16_771370_POSCAR,mp-771370,Fe3Co5O16,Monoclinic,Cm,8,0.155361771979166,-1.048374688333333,False,0.0,True,4.905401751668747,24,243.1166487450401,10.12986036437667,90.06619412205971,0.3704649376625515,37.04649376625515
Co-Fe-O,Fe3Co7O20_775826_POSCAR,mp-775826,Fe3Co7O20,Monoclinic,P2/m,10,0.100773623916667,-1.076702076333333,False,0.0,True,4.370671445822604,30,341.95594753248787,11.398531584416263,111.64154662630037,0.3264793241114596,32.64793241114596
Co-Fe-O,Fe5Co3O16_771307_POSCAR,mp-771307,Fe5Co3O16,Monoclinic,Cm,8,0.153797616770834,-1.137474710416666,False,0.0,True,4.682092706244383,24,252.52142019715447,10.521725841548102,92.57605019212443,0.3666067223914956,36.66067223914956
Co-Fe-O,Fe7_CoO6_2_1225378_POSCAR,mp-1225378,Fe7(CoO6)2,Monoclinic,C2/c,15,0.135467443630952,-1.468798847619047,False,0.0929,False,4.995537118194074,42,465.8810024025324,11.092404819107914,197.2960398840354,0.42349020214730043,42.34902021473005
Co-Fe-O,FeCo3O8_1178259_POSCAR,mp-1178259,FeCo3O8,Triclinic,P1,1,0.112748779583334,-1.047219747291667,False,0.1944,False,4.502957192423528,48,531.9672616297142,11.08265128395238,177.6225321740542,0.33389748765722294,33.389748765722295
Co-Fe-O,FeCo3O8_761579_POSCAR,mp-761579,FeCo3O8,Hexagonal,P6_3mc,186,0.082114222708334,-1.077854304166667,False,0.0,True,4.927871544609728,24,243.04872660307632,10.12703027512818,88.81126608702735,0.3654051898492985,36.54051898492985
Co-Fe-O,FeCo3O8_771245_POSCAR,mp-771245,FeCo3O8,Trigonal,R3m,160,0.119395476041669,-1.040573050833333,False,0.0,True,4.561812443491929,12,131.27599139719948,10.939665949766622,44.40563304351362,0.33826164686242033,33.82616468624203
Co-Fe-O,FeCo3O8_776400_POSCAR,mp-776400,FeCo3O8,Cubic,P4_332,212,0.132800294375001,-1.0271682325,False,0.2459,False,4.676073700599997,48,512.2728939011297,10.672351956273536,177.6225321740542,0.3467342002451059,34.673420024510584
Co-Fe-O,FeCo9O20_771048_POSCAR,mp-771048,FeCo9O20,Triclinic,P-1,2,0.044408215416668,-1.063038791333333,False,0.3016,False,4.445320368251515,30,338.5207603629729,11.28402534543243,109.13169055623564,0.32237813255299647,32.23781325529965
Co-Fe-O,FeCoO2_1097012_POSCAR,mp-1097012,FeCoO2,Hexagonal,P6_3/mmc,194,0.3473260996875,-1.0375637825,False,0.0,True,5.5691461524951045,8,87.5282954578601,10.941036932232512,40.84351936368492,0.4666321804855523,46.66321804855523
Co-Fe-O,FeCoO4_755732_POSCAR,mp-755732,FeCoO4,Monoclinic,P2/m,10,0.153134487083335,-1.094369906666667,False,0.0,True,4.236154461573563,6,70.07869865259464,11.679783108765774,22.830280539273005,0.32578060064229974,32.57806006422997
Co-Fe-O,FeCoO4_761526_POSCAR,mp-761526,FeCoO4,Monoclinic,P2/c,13,0.124062842083335,-1.123441551666667,False,0.0,True,5.123777398451191,12,115.87708401696078,9.656423668080064,45.66056107854598,0.39404306266338823,39.40430626633882
Co-Hf-O,HfCoO3_753534_POSCAR,mp-753534,HfCoO3,Orthorhombic,Pnma,62,0.094861511999996,-2.825757570999999,False,2.5156,False,8.2492444494734,20,229.8166236876694,11.49083118438347,137.7649367384505,0.5994559250234175,59.945592502341746
Co-Mn-O,Mn_CoO2_2_1222025_POSCAR,mp-1222025,Mn(CoO2)2,Cubic,Fd-3m,227,0.106113056428572,-1.4581127304187191,False,0.0,True,5.045210197636765,14,155.8781559708725,11.134153997919466,65.6496941304577,0.4211603205180657,42.11603205180657
Co-Mn-O,Mn_CoO2_2_767807_POSCAR,mp-767807,Mn(CoO2)2,Triclinic,P1,1,0.014759003928571,-1.549466782918719,False,0.4821,False,5.494413186275921,28,286.2682632359564,10.2238665441413,131.29938826091544,0.4586585560575816,45.86585560575816
Co-Mn-O,Mn_CoO3_2_759777_POSCAR,mp-759777,Mn(CoO3)2,Orthorhombic,Cmce,64,0.028057288796297,-1.294407125881226,False,0.0,True,4.360346214282641,18,204.73341623620405,11.374078679789115,70.4667358453188,0.3441877595791214,34.41877595791214
Co-Mn-O,Mn_CoO3_2_763057_POSCAR,mp-763057,Mn(CoO3)2,Monoclinic,C2/m,12,0.028559463796297,-1.293904950881226,False,1.068,False,4.404192687977071,9,101.34758390193636,11.260842655770707,35.23336792265939,0.3476488196970842,34.76488196970842
Co-Mn-O,Mn2Co5O12_757022_POSCAR,mp-757022,Mn2Co5O12,Monoclinic,C2,5,0.096419928032575,-1.295789990834846,False,0.0,True,5.026978387486862,19,197.0506673667922,10.371087756146958,78.84589124000863,0.40013003910940353,40.013003910940355
Co-Mn-O,Mn2CoO4_1221996_POSCAR,mp-1221996,Mn2CoO4,Tetragonal,I4_1/amd,141,0.0,-1.838113349408867,True,0.6991,False,5.094533182027652,14,151.76461263715785,10.840329474082704,71.39037246305462,0.47040196803807144,47.04019680380714
Co-Mn-O,Mn2CoO4_766445_POSCAR,mp-766445,Mn2CoO4,Triclinic,P1,1,0.037909638571429,-1.800203710837438,False,0.3385,False,4.921134479326063,28,314.2242335093878,11.222294053906706,142.78074492610907,0.45439125853367174,45.43912585336717
Co-Mn-O,Mn2CoO6_752633_POSCAR,mp-752633,Mn2CoO6,Orthorhombic,Cmce,64,0.143457229814814,-1.42903893954023,False,0.0,True,4.234085849656091,18,207.70489814540923,11.53916100807829,76.20741417791571,0.3669023449055338,36.69023449055338
Co-Mn-O,Mn2CoO6_761501_POSCAR,mp-761501,Mn2CoO6,Monoclinic,C2/m,12,0.03258647537037,-1.539909693984674,False,1.335,False,4.200843325247712,9,104.67426432403292,11.630473813781435,38.10370708895782,0.3640217328970452,36.40217328970452
Co-Mn-O,Mn3_CoO4_2_504423_POSCAR,mp-504423,Mn3(CoO4)2,Orthorhombic,Pmn2_1,31,0.0,-1.690257374907162,True,0.8285,False,5.339393644039572,26,255.4384001367044,9.824553851411707,120.28175580413279,0.47088360927629097,47.0883609276291
