chemsys,source,n_points,dip_method,dip_cell_length,E_min,E_expected,delta_E,left_x,right_x,baseline_slope,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Fe-O,Fe7O8_32939_POSCAR,35,local_max_drop,6.6398670544,-0.13905936173634,-0.0600231899586905,-0.0790361717776494,5.311894,13.014139,0.00821925,mp-32939,Fe7O8,Cubic,Fm-3m,225,0.097942258666666,-1.458767783999999,False,0.0,True,5.280804438683561,15,163.1703404447002,10.878022696313346,77.0726674377772,0.4723448344087863,47.23448344087863
Fe-O,Fe7O8_715333_POSCAR,35,local_max_drop,7.3006695019,-0.27206214295464,-0.1342191350154519,-0.137843007939188,5.548509,14.309312,0.01702652,mp-715333,Fe7O8,Triclinic,P-1,2,0.062856898333333,-1.493853144333332,False,1.0723,False,5.192107005723737,30,331.91560138083287,11.063853379361095,154.14533487555423,0.46441123657423733,46.44112365742373
Fe-O,Fe7O9_705558_POSCAR,35,local_max_drop,11.158333569,-0.28375587920631,-0.1941559039755812,-0.0895999752307287,10.3,21.029167,0.01771192,mp-705558,Fe7O9,Triclinic,P1,1,0.217730849999999,-1.404771015937501,False,1.138699999999999,False,4.103433687571809,48,649.3866035141259,13.528887573210957,234.83078359947714,0.3616193840906189,36.16193840906189
Fe-O,Fe8O17_1182503_POSCAR,35,local_max_drop,7.9420708414,-0.19076052276504,-0.1266437675273312,-0.0641167552377087,7.353769,14.413388,0.0163834,mp-1182503,Fe8O17,Triclinic,P1,1,0.250517038399999,-1.115156043999999,False,0.0,True,3.835494562133533,50,622.3510953713715,12.447021907427429,195.0901894518732,0.31347287873809926,31.347287873809925
Fe-O,Fe8O9_705588_POSCAR,35,local_max_drop,7.7389339647,-0.31775655650113,-0.1723646479943419,-0.1453919085067881,7.119819,15.168311,0.02086385,mp-705588,Fe8O9,Triclinic,P1,1,0.048550902647059,-1.499313180588234,False,1.2314,False,5.297060844147451,34,370.38316942653177,10.89362263019211,175.82202259242905,0.47470305647164307,47.47030564716431
Fe-O,Fe8O9_763787_POSCAR,35,local_max_drop,6.4025308414,-0.1644931304591,-0.0782852956030772,-0.0862078348560227,5.122025,12.54896,0.01132563,mp-763787,Fe8O9,Triclinic,P-1,2,0.061250607647057,-1.486613475588236,False,1.4134,False,5.334808065625745,17,183.88123455433424,10.816543209078485,87.91101129621462,0.4780858226739727,47.80858226739727
Fe-O,Fe9O10_759037_POSCAR,35,local_max_drop,6.6402369129,-0.18439500512929,-0.0979019692456401,-0.0864930358836498,6.109018,13.014864,0.01382613,mp-759037,Fe9O10,Triclinic,P-1,2,0.038784599999999,-1.502095831052631,False,1.6184,False,5.35064290854976,19,205.6335180806799,10.822816741088415,98.74935515465205,0.48022013179732664,48.02201317973267
Fe-O,Fe9O13_1342828_POSCAR,35,local_max_drop,6.695139809,-0.14369114985753,-0.0865277339718094,-0.0571634158857205,6.180129,12.617763,0.01292749,mp-1342828,Fe9O13,Monoclinic,C2/m,12,0.263188419090908,-1.42339639159091,False,0.0,True,4.536255781329282,22,260.1207842679543,11.823672012179742,102.36213644079787,0.3935177141990818,39.35177141990818
Fe-O,FeO2_1062652_POSCAR,35,global_gradient_fallback,3.9488120709,-0.01144017543504,-0.0087574768573248,-0.0026826985777151,3.49318,7.441992,0.00213567,mp-1062652,FeO2,Monoclinic,C2/m,12,0.256621170833333,-1.165954956666667,False,0.0,True,4.096892538109393,3,35.60456144898369,11.86818714966123,12.042604287152685,0.3382320634508597,33.82320634508597
Fe-O,FeO2_1097003_POSCAR,35,global_gradient_fallback,7.211008125,-0.022906074865748,-0.0219962358414131,-0.0009098390243348,6.634127,14.133576,0.0028317,mp-1097003,FeO2,Orthorhombic,Cmcm,63,0.275569459166666,-1.147006668333334,False,0.0,True,4.418212332279542,6,66.03035365906354,11.005058943177255,24.08520857430537,0.36475964824700524,36.475964824700526
Fe-O,FeO2_1181766_POSCAR,35,global_gradient_fallback,3.8242594,-0.089273594605588,-0.0706000834532867,-0.0186735111523012,3.382999,7.207258,0.01783809,mp-1181766,FeO2,Monoclinic,P2/m,10,0.180203386666667,-1.242372740833333,False,0.0,True,3.768486340255357,24,309.65867674324414,12.90244486430184,96.34083429722153,0.3111194406385172,31.11194406385172
Fe-O,FeO2_1354450_POSCAR,35,global_gradient_fallback,7.7209831483,-0.12859169079541,-0.0961504911256379,-0.032441199669772,7.127061,14.551084,0.01184004,mp-1354450,FeO2,Triclinic,P1,1,0.271337754722223,-1.151238372777776,False,0.0,True,3.914616064252285,36,447.1490210996293,12.420806141656369,144.51125144583213,0.32318364712160147,32.31836471216015
Fe-O,FeO2_1355579_POSCAR,35,global_gradient_fallback,7.747859743,-0.12965577315962,-0.1066582129137752,-0.0229975602458447,6.853876,14.601736,0.01337924,mp-1355579,FeO2,Trigonal,P3m1,156,0.279947109166666,-1.142629018333333,False,0.0,True,3.961715473814272,36,441.8330273793017,12.273139649425048,144.51125144583213,0.3270720894338511,32.707208943385105
Fe-O,FeO2_1384466_POSCAR,35,global_gradient_fallback,3.753261512,-0.01549904505522,-0.0149781558095298,-0.0005208892456901,3.464549,7.073454,0.00360775,mp-1384466,FeO2,Hexagonal,P6_3/mmc,194,0.319957769166667,-1.102618358333333,False,0.0,True,3.937112881224476,6,74.09899918931325,12.349833198218874,24.08520857430537,0.3250409430331281,32.50409430331281
Fe-O,FeO2_1395285_POSCAR,35,global_gradient_fallback,6.7304872311,-0.045065980130199,-0.0314502876770749,-0.0136156924531241,6.212757,12.68438,0.00440716,mp-1395285,FeO2,Orthorhombic,Imma,74,0.258179855833334,-1.164396271666666,False,0.0,True,3.954657964471575,12,147.54050847868228,12.295042373223524,48.17041714861071,0.32648943429370597,32.6489434293706
Fe-O,FeO2_1431292_POSCAR,35,global_gradient_fallback,3.8457887751,-0.010876886950552,-0.0058665763555398,-0.0050103105950121,3.276042,6.979394,0.0014163,mp-1431292,FeO2,Trigonal,R-3m,166,0.309234244166666,-1.113341883333333,False,0.0,True,2.8597409124964823,3,51.007439507838356,17.00247983594612,12.042604287152685,0.236095056002607,23.6095056002607
Fe-O,FeO2_1443203_POSCAR,35,global_gradient_fallback,6.6482614842,-0.043249319684262,-0.0332137520060259,-0.010035567678236,6.392559,12.529416,0.00481029,mp-1443203,FeO2,Trigonal,R3m,160,0.309131710833333,-1.113444416666666,False,0.0,True,4.05244054529336,12,143.98045807397128,11.998371506164274,48.17041714861071,0.33456218845937213,33.456218845937215
Fe-O,FeO2_25236_POSCAR,35,global_gradient_fallback,3.7258225974,-0.011984097274471,-0.0076432269582847,-0.0043408703161862,3.439221,7.021743,0.00193035,mp-25236,FeO2,Trigonal,R-3m,166,0.273916410833334,-1.148659716666666,False,0.0,True,3.824068111731505,3,38.14473416583876,12.71491138861292,12.042604287152685,0.3157081717962965,31.57081717962965
Fe-O,FeO2_25332_POSCAR,35,global_gradient_fallback,4.6843038303,-0.021827383696916,-0.0188651909880179,-0.002962192708898,4.143807,8.828111,0.00393021,mp-25332,FeO2,Tetragonal,I4_1/amd,141,0.167153275833333,-1.255422851666666,False,0.0,True,4.226653564210319,6,69.02295596973919,11.50382599495653,24.08520857430537,0.34894490153195884,34.89449015319588
Fe-O,FeO2_540003_POSCAR,35,global_gradient_fallback,6.4933401101,-0.036357807274692,-0.0332594456400024,-0.0030983616346895,5.993852,12.237449,0.00475633,mp-540003,FeO2,Cubic,Fd-3m,227,0.3201065825,-1.102469545,False,0.0,True,4.300834190468312,12,135.66490135673337,11.305408446394447,48.17041714861071,0.3550691200662558,35.506912006625576
Fe-O,FeO2_796324_POSCAR,35,global_gradient_fallback,9.5565402999,-0.046699184040668,-0.0356787640522955,-0.0110204199883724,8.453863,18.010403,0.003616,mp-796324,FeO2,Tetragonal,I4/m,87,0.179825405833333,-1.2427507216666671,False,1.1543,False,3.789209379553044,12,153.98258269648827,12.831881891374023,48.17041714861071,0.31283029746005997,31.283029746005997
Fe-O,FeO2_821313_POSCAR,35,global_gradient_fallback,3.888793922,-0.012133285972326,-0.0078183351625922,-0.0043149508097337,3.589656,7.328881,0.00189871,mp-821313,FeO2,Trigonal,P-3m1,164,0.274569480833333,-1.148006646666666,False,0.0,True,3.898621413519177,3,37.415292856955844,12.471764285651949,12.042604287152685,0.32186315721737974,32.18631572173798
Fe-O,FeO3_863316_POSCAR,35,global_gradient_fallback,9.5620907719,-0.015269116372456,-0.0145132438333328,-0.0007558725391231,8.458773,18.020863,0.00140022,mp-863316,FeO3,Monoclinic,C2/m,12,0.5403715906249991,-0.5265605050000001,False,0.305099999999999,False,2.8052315225420443,8,122.93865145613361,15.367331432016702,26.493729431735908,0.215503660711532,21.550366071153203
Fe-O,FeO_1178232_POSCAR,35,global_gradient_fallback,3.7853779254,-0.087148095807371,-0.0476483843553052,-0.0394997114520657,3.46993,7.72848,0.0110197,mp-1178232,FeO,Monoclinic,C2/m,12,0.012036054999999,-1.4694833325,False,0.0,True,5.602115229250103,8,85.18241997593744,10.64780249699218,43.35337543374965,0.5089474500254422,50.89474500254422
Fe-O,FeO_1178239_POSCAR,35,global_gradient_fallback,4.0965241946,-0.061971151968577,-0.0443205484821401,-0.0176506034864368,3.584459,8.363737,0.0096022,mp-1178239,FeO,Monoclinic,Cc,9,0.300067236249999,-1.18145215125,False,0.0,True,4.47490941712844,8,106.63941711689692,13.329927139612115,43.35337543374965,0.40654175168855405,40.6541751688554
Fe-O,FeO_1178247_POSCAR,35,local_max_drop,6.64894305,-0.24024589929813,-0.1099716589777481,-0.1302742403203818,5.319154,13.031928,0.01513457,mp-1178247,FeO,Trigonal,P31c,159,0.11126774625,-1.370251641249999,False,2.0878,False,5.563370810704058,24,257.32694135583426,10.721955889826427,130.06012630124903,0.5054275530419513,50.54275530419513
Fe-O,FeO_1244983_POSCAR,35,local_max_drop,13.3118772044,-0.61009219926855,-0.3602769418894766,-0.2498152573790733,12.246927,26.091279,0.02540303,mp-1244983,FeO,Triclinic,P1,1,0.277820616499998,-1.203698771,False,0.2905,False,4.367429083951232,80,1092.6376181677772,13.657970227097215,433.533754337496,0.3967772545342896,39.677725453428955
Fe-O,FeO_1245001_POSCAR,35,local_max_drop,13.2585033974,-0.61410035517814,-0.3583258265718152,-0.2557745286063247,12.197823,25.986667,0.02537093,mp-1245001,FeO,Triclinic,P1,1,0.320338192749999,-1.16118119475,False,0.0459,False,4.3627101889764255,80,1093.8194630725034,13.672743288406291,433.533754337496,0.39634854651398665,39.63485465139867
Fe-O,FeO_1245168_POSCAR,35,local_max_drop,13.1212368071,-0.55992833580128,-0.3421946850292267,-0.2177336507720532,12.071538,25.717624,0.02442064,mp-1245168,FeO,Triclinic,P1,1,0.305694720749999,-1.17582466675,False,0.0541,False,4.149972363074716,80,1149.8913492681863,14.37364186585233,433.533754337496,0.3770214939119296,37.702149391192954
Fe-O,FeO_1274279_POSCAR,35,global_gradient_fallback,3.7220702011,-0.086526612178479,-0.0476678733787474,-0.0388587387997315,3.411898,7.599227,0.01120706,mp-1274279,FeO,Monoclinic,C2/m,12,0.0,-1.481519387499999,True,1.8157,False,5.6148992124359385,8,84.98847676838612,10.623559596048265,43.35337543374965,0.5101088651335397,51.01088651335397
Fe-O,FeO_1283030_POSCAR,35,global_gradient_fallback,3.7879673607,-0.086680335089301,-0.0474936950655588,-0.0391866400237421,3.472303,7.733767,0.01098507,mp-1283030,FeO,Monoclinic,C2/c,15,0.014061861249999,-1.46745752625,False,1.7989000000000002,False,5.559935898062442,8,85.82863926357122,10.728579907946402,43.35337543374965,0.505115492983825,50.5115492983825
Fe-O,FeO_18905_POSCAR,35,global_gradient_fallback,5.3229070625,-0.046489335117394,-0.0235556102297313,-0.0229337248876626,4.897074,10.432898,0.0041124,mp-18905,FeO,Cubic,Fm-3m,225,0.410174744999999,-1.0713446425,False,0.0,True,6.162133080514988,4,38.72049872449455,9.680124681123637,21.67668771687483,0.5598246001713346,55.98246001713346
Fe-O,FeO_1974703_POSCAR,35,global_gradient_fallback,3.9632359955,-0.090785844202185,-0.0461421533550067,-0.0446436908471782,3.487648,7.767943,0.01089665,mp-1974703,FeO,Triclinic,P-1,2,0.1682073175,-1.192572768125,False,0.542999999999999,False,5.8673151955299385,8,81.33221337331399,10.166526671664249,43.35337543374965,0.5330406444831166,53.304064448311664
Fe-O,FeO_2767639_POSCAR,35,global_gradient_fallback,3.8208496725,-0.092756474150107,-0.0469281725755563,-0.0458283015745506,3.515182,7.488865,0.0114364,mp-2767639,FeO,Monoclinic,C2/c,15,0.109320161249999,-1.251459924375,False,0.0,True,6.094628687167423,8,78.29873747141201,9.787342183926501,43.35337543374965,0.5536918835961894,55.36918835961894
Fe-O,FeO_715262_POSCAR,35,global_gradient_fallback,3.6036953315,-0.042432897326898,-0.0238082110757372,-0.0186246862511607,3.303387,7.357545,0.0057849,mp-715262,FeO,Tetragonal,I4/mmm,139,0.009280054999999,-1.4722393325,False,0.0,True,5.577375605140057,4,42.780132198819864,10.695033049704966,21.67668771687483,0.5066998768524797,50.669987685247975
Fe-O,FeO_753682_POSCAR,35,global_gradient_fallback,4.8529410566,-0.052676230451479,-0.0466300830752832,-0.0060461473761957,4.246323,9.908088,0.0085066,mp-753682,FeO,Tetragonal,P4_2/mmc,131,0.087101994999999,-1.3944173925,False,0.0,True,4.706689133109818,8,101.38798604660367,12.673498255825459,43.35337543374965,0.42759874344305426,42.75987434430542
Fe-O,FeO_754765_POSCAR,35,global_gradient_fallback,4.083984444,-0.065569175207581,-0.0441707808159208,-0.0213983943916602,3.573486,8.338135,0.00960768,mp-754765,FeO,Hexagonal,P6_3mc,186,0.462870866249999,-1.018648521249999,False,0.0,True,4.438798650362561,8,107.50695634645457,13.438369543306822,43.35337543374965,0.40326111822976357,40.32611182297636
Fe-O,FeO_755189_POSCAR,35,global_gradient_fallback,3.6995738409,-0.031845228138249,-0.0310462028073589,-0.00079902533089,2.466383,7.553297,0.00748832,mp-755189,FeO,Hexagonal,P6_3/mmc,194,0.1134867325,-1.368032654999999,False,1.0366,False,5.536712070777314,4,43.09432445100108,10.77358111275027,21.67668771687483,0.5030056276093053,50.30056276093053
Fe-O,FeO_756436_POSCAR,35,global_gradient_fallback,3.564997314,-0.031635463124053,-0.0226689811916475,-0.0089664819324054,3.416456,7.278536,0.00551455,mp-756436,FeO,Monoclinic,C2/m,12,0.115628284999999,-1.3658911025,False,0.9475,False,5.5386282325862215,4,43.079415405874784,10.769853851468696,21.67668771687483,0.5031797092102313,50.317970921023125
Fe-O,FeO_849689_POSCAR,35,local_max_drop,6.634828225,-0.24142221778859,-0.1091469448059731,-0.1322752729826168,5.307863,13.004263,0.01508005,mp-849689,FeO,Hexagonal,P-62c,190,0.103799458333332,-1.377719929166667,False,1.160999999999999,False,5.533046969906426,24,258.7372208355966,10.780717534816525,130.06012630124903,0.5026726571508245,50.26726571508245
Fe-S,Fe11S12_1225858_POSCAR,35,local_max_drop,9.0331575861,-0.34791929944886,-0.2404583085284788,-0.1074609909203812,8.387932,15.808026,0.02962174,mp-1225858,Fe11S12,Monoclinic,Cc,9,0.170464786521739,-0.598720062826086,False,0.0,True,5.573466424593577,46,595.3218130304708,12.94177854414067,328.32699371346735,0.5515117815726035,55.15117815726035
Fe-S,Fe2S_684641_POSCAR,35,local_max_drop,6.4863140503,-0.2311386614558,-0.1353323338216552,-0.0958063276341448,5.791352,11.35105,0.02275811,mp-684641,Fe2S,Monoclinic,Cm,8,0.298591699761906,-0.206368987738092,False,0.0,True,6.39800112631646,21,261.1715004707193,12.4367381176533,168.82050584182093,0.6463971204268051,64.63971204268051
