chemsys,source,material_id,formula,crystal_system,space_group_symbol,space_group_number,energy_above_hull,formation_energy,predicted_stable,band_gap,is_metal,density,n_sites,cell_volume,volume_per_atom,sphere_volume_sum,packing_fraction,packing_percent
Fe-O,FeO_1245001_POSCAR,mp-1245001,FeO,Triclinic,P1,1,0.320338192749999,-1.16118119475,False,0.0459,False,4.3627101889764255,80,1093.8194630725034,13.672743288406291,433.533754337496,0.39634854651398665,39.63485465139867
Fe-O,FeO_1245168_POSCAR,mp-1245168,FeO,Triclinic,P1,1,0.305694720749999,-1.17582466675,False,0.0541,False,4.149972363074716,80,1149.8913492681863,14.37364186585233,433.533754337496,0.3770214939119296,37.702149391192954
Fe-O,FeO_1274279_POSCAR,mp-1274279,FeO,Monoclinic,C2/m,12,0.0,-1.481519387499999,True,1.8157,False,5.6148992124359385,8,84.98847676838612,10.623559596048265,43.35337543374965,0.5101088651335397,51.01088651335397
Fe-O,FeO_1283030_POSCAR,mp-1283030,FeO,Monoclinic,C2/c,15,0.014061861249999,-1.46745752625,False,1.7989000000000002,False,5.559935898062442,8,85.82863926357122,10.728579907946402,43.35337543374965,0.505115492983825,50.5115492983825
Fe-O,FeO_18905_POSCAR,mp-18905,FeO,Cubic,Fm-3m,225,0.410174744999999,-1.0713446425,False,0.0,True,6.162133080514988,4,38.72049872449455,9.680124681123637,21.67668771687483,0.5598246001713346,55.98246001713346
Fe-O,FeO_1974703_POSCAR,mp-1974703,FeO,Triclinic,P-1,2,0.1682073175,-1.192572768125,False,0.542999999999999,False,5.8673151955299385,8,81.33221337331399,10.166526671664249,43.35337543374965,0.5330406444831166,53.304064448311664
Fe-O,FeO_2767639_POSCAR,mp-2767639,FeO,Monoclinic,C2/c,15,0.109320161249999,-1.251459924375,False,0.0,True,6.094628687167423,8,78.29873747141201,9.787342183926501,43.35337543374965,0.5536918835961894,55.36918835961894
Fe-O,FeO_715262_POSCAR,mp-715262,FeO,Tetragonal,I4/mmm,139,0.009280054999999,-1.4722393325,False,0.0,True,5.577375605140057,4,42.780132198819864,10.695033049704966,21.67668771687483,0.5066998768524797,50.669987685247975
Fe-O,FeO_753682_POSCAR,mp-753682,FeO,Tetragonal,P4_2/mmc,131,0.087101994999999,-1.3944173925,False,0.0,True,4.706689133109818,8,101.38798604660367,12.673498255825459,43.35337543374965,0.42759874344305426,42.75987434430542
Fe-O,FeO_754765_POSCAR,mp-754765,FeO,Hexagonal,P6_3mc,186,0.462870866249999,-1.018648521249999,False,0.0,True,4.438798650362561,8,107.50695634645457,13.438369543306822,43.35337543374965,0.40326111822976357,40.32611182297636
Fe-O,FeO_755189_POSCAR,mp-755189,FeO,Hexagonal,P6_3/mmc,194,0.1134867325,-1.368032654999999,False,1.0366,False,5.536712070777314,4,43.09432445100108,10.77358111275027,21.67668771687483,0.5030056276093053,50.30056276093053
Fe-O,FeO_756436_POSCAR,mp-756436,FeO,Monoclinic,C2/m,12,0.115628284999999,-1.3658911025,False,0.9475,False,5.5386282325862215,4,43.079415405874784,10.769853851468696,21.67668771687483,0.5031797092102313,50.317970921023125
Fe-O,FeO_849689_POSCAR,mp-849689,FeO,Hexagonal,P-62c,190,0.103799458333332,-1.377719929166667,False,1.160999999999999,False,5.533046969906426,24,258.7372208355966,10.780717534816525,130.06012630124903,0.5026726571508245,50.26726571508245
Fe-O,FeO2_1062652_POSCAR,mp-1062652,FeO2,Monoclinic,C2/m,12,0.256621170833333,-1.165954956666667,False,0.0,True,4.096892538109393,3,35.60456144898369,11.86818714966123,12.042604287152685,0.3382320634508597,33.82320634508597
Fe-O,FeO2_1097003_POSCAR,mp-1097003,FeO2,Orthorhombic,Cmcm,63,0.275569459166666,-1.147006668333334,False,0.0,True,4.418212332279542,6,66.03035365906354,11.005058943177255,24.08520857430537,0.36475964824700524,36.475964824700526
Fe-O,FeO2_1181766_POSCAR,mp-1181766,FeO2,Monoclinic,P2/m,10,0.180203386666667,-1.242372740833333,False,0.0,True,3.768486340255357,24,309.65867674324414,12.90244486430184,96.34083429722153,0.3111194406385172,31.11194406385172
Fe-O,FeO2_1354450_POSCAR,mp-1354450,FeO2,Triclinic,P1,1,0.271337754722223,-1.151238372777776,False,0.0,True,3.914616064252285,36,447.1490210996293,12.420806141656369,144.51125144583213,0.32318364712160147,32.31836471216015
Fe-O,FeO2_1355579_POSCAR,mp-1355579,FeO2,Trigonal,P3m1,156,0.279947109166666,-1.142629018333333,False,0.0,True,3.961715473814272,36,441.8330273793017,12.273139649425048,144.51125144583213,0.3270720894338511,32.707208943385105
Fe-O,FeO2_1384466_POSCAR,mp-1384466,FeO2,Hexagonal,P6_3/mmc,194,0.319957769166667,-1.102618358333333,False,0.0,True,3.937112881224476,6,74.09899918931325,12.349833198218874,24.08520857430537,0.3250409430331281,32.50409430331281
Fe-O,FeO2_1395285_POSCAR,mp-1395285,FeO2,Orthorhombic,Imma,74,0.258179855833334,-1.164396271666666,False,0.0,True,3.954657964471575,12,147.54050847868228,12.295042373223524,48.17041714861071,0.32648943429370597,32.6489434293706
Fe-O,FeO2_1431292_POSCAR,mp-1431292,FeO2,Trigonal,R-3m,166,0.309234244166666,-1.113341883333333,False,0.0,True,2.8597409124964823,3,51.007439507838356,17.00247983594612,12.042604287152685,0.236095056002607,23.6095056002607
Fe-O,FeO2_1443203_POSCAR,mp-1443203,FeO2,Trigonal,R3m,160,0.309131710833333,-1.113444416666666,False,0.0,True,4.05244054529336,12,143.98045807397128,11.998371506164274,48.17041714861071,0.33456218845937213,33.456218845937215
Fe-O,FeO2_25236_POSCAR,mp-25236,FeO2,Trigonal,R-3m,166,0.273916410833334,-1.148659716666666,False,0.0,True,3.824068111731505,3,38.14473416583876,12.71491138861292,12.042604287152685,0.3157081717962965,31.57081717962965
Fe-O,FeO2_25332_POSCAR,mp-25332,FeO2,Tetragonal,I4_1/amd,141,0.167153275833333,-1.255422851666666,False,0.0,True,4.226653564210319,6,69.02295596973919,11.50382599495653,24.08520857430537,0.34894490153195884,34.89449015319588
Fe-O,FeO2_540003_POSCAR,mp-540003,FeO2,Cubic,Fd-3m,227,0.3201065825,-1.102469545,False,0.0,True,4.300834190468312,12,135.66490135673337,11.305408446394447,48.17041714861071,0.3550691200662558,35.506912006625576
Fe-O,FeO2_796324_POSCAR,mp-796324,FeO2,Tetragonal,I4/m,87,0.179825405833333,-1.2427507216666671,False,1.1543,False,3.789209379553044,12,153.98258269648827,12.831881891374023,48.17041714861071,0.31283029746005997,31.283029746005997
Fe-O,FeO2_821313_POSCAR,mp-821313,FeO2,Trigonal,P-3m1,164,0.274569480833333,-1.148006646666666,False,0.0,True,3.898621413519177,3,37.415292856955844,12.471764285651949,12.042604287152685,0.32186315721737974,32.18631572173798
Fe-O,FeO3_863316_POSCAR,mp-863316,FeO3,Monoclinic,C2/m,12,0.5403715906249991,-0.5265605050000001,False,0.305099999999999,False,2.8052315225420443,8,122.93865145613361,15.367331432016702,26.493729431735908,0.215503660711532,21.550366071153203
Fe-S,Fe11S12_1225858_POSCAR,mp-1225858,Fe11S12,Monoclinic,Cc,9,0.170464786521739,-0.598720062826086,False,0.0,True,5.573466424593577,46,595.3218130304708,12.94177854414067,328.32699371346735,0.5515117815726035,55.15117815726035
Fe-S,Fe2S_684641_POSCAR,mp-684641,Fe2S,Monoclinic,Cm,8,0.298591699761906,-0.206368987738092,False,0.0,True,6.39800112631646,21,261.1715004707193,12.4367381176533,168.82050584182093,0.6463971204268051,64.63971204268051
Fe-S,Fe2S_851357_POSCAR,mp-851357,Fe2S,Monoclinic,Cm,8,0.327644877380953,-0.177315810119045,False,0.0,True,6.424253454912277,21,260.1042388332623,12.385916134917252,168.82050584182093,0.649049421874443,64.9049421874443
Fe-S,Fe3S_1184373_POSCAR,mp-1184373,Fe3S,Hexagonal,P6_3/mmc,194,0.394980667499999,0.016260151875,False,0.0,True,6.7380176757661125,8,98.38015096653295,12.297518870816619,67.50259709996458,0.6861404097959524,68.61404097959523
Fe-S,Fe3S_1189032_POSCAR,mp-1189032,Fe3S,Orthorhombic,Pnma,62,0.163449760625,-0.215270754999998,False,0.0,True,7.129732576305925,16,185.95008670863126,11.621880419289454,135.00519419992915,0.7260292081039541,72.6029208103954
Fe-S,Fe4S5_850083_POSCAR,mp-850083,Fe4S5,Tetragonal,P4,75,0.062182773333333,-0.7252702374999991,False,0.0,True,2.030805711129187,18,627.4919740891206,34.86066522717337,125.56315004593566,0.2001031969025668,20.01031969025668
Fe-S,Fe4S5_850249_POSCAR,mp-850249,Fe4S5,Monoclinic,P2,3,0.061710484999999,-0.7257425258333321,False,0.0,True,2.023970641848148,18,629.6110520483845,34.978391780465806,125.56315004593566,0.19942971083088032,19.942971083088032
Fe-S,Fe4S5_870701_POSCAR,mp-870701,Fe4S5,Tetragonal,P4/n,85,0.063866019999999,-0.7235869908333321,False,0.0,True,1.990262114798088,18,640.2746025191625,35.57081125106458,125.56315004593566,0.19610827846662515,19.610827846662517
Fe-S,Fe7S12_684707_POSCAR,mp-684707,Fe7S12,Monoclinic,Pc,7,0.238451485394736,-0.590070550131578,False,0.1398,False,4.673514271830085,76,1102.443922299735,14.505841082891251,502.50865255138024,0.4558133455923366,45.58133455923366
Fe-S,Fe7S8_21688_POSCAR,mp-21688,Fe7S8,Trigonal,P3_1,144,0.165681557,-0.6097666619999991,False,0.0,True,5.347088959315148,45,603.1830317471249,13.404067372158332,318.6929102837452,0.5283519156045362,52.83519156045362
Fe-S,Fe7S8_556435_POSCAR,mp-556435,Fe7S8,Trigonal,P3_121,152,0.126390304333334,-0.6490579146666651,False,0.0,True,5.522181407054188,45,584.0578380963607,12.979063068808015,318.6929102837452,0.5456529978648548,54.565299786485475
Fe-S,FeS_2779_POSCAR,mp-2779,FeS,Hexagonal,P-62c,190,0.299531570416666,-0.457909460833332,False,0.0,True,5.094471969029963,24,343.850331201194,14.327097133383084,173.79758028645583,0.5054454351674398,50.54454351674398
Hf-O,HfO2_1244883_POSCAR,mp-1244883,HfO2,Triclinic,P1,1,0.229321330343136,-3.790489710490195,False,3.7691,False,8.957833639278316,102,1326.6428294040993,13.006302249059797,845.1658242810619,0.6370711133008521,63.70711133008521
Hf-O,HfO2_1244885_POSCAR,mp-1244885,HfO2,Triclinic,P1,1,0.254510453382351,-3.7653005874509793,False,3.4783,False,8.847975226452482,102,1343.114719871292,13.167791371287176,845.1658242810619,0.6292581056382529,62.925810563825294
Hf-O,HfO2_1245107_POSCAR,mp-1245107,HfO2,Triclinic,P1,1,0.22711691504902,-3.792694125784312,False,3.7499,False,8.93962545120878,102,1329.3449294990103,13.032793426460884,845.1658242810619,0.6357761672883344,63.57761672883344
Hf-O,HfO2_1245112_POSCAR,mp-1245112,HfO2,Triclinic,P1,1,0.209907856519606,-3.809903184313724,False,3.620099999999999,False,8.934776811162463,102,1330.066326344325,13.039865944552206,845.1658242810619,0.6354313371754868,63.543133717548685
Hf-O,HfO2_1245226_POSCAR,mp-1245226,HfO2,Triclinic,P1,1,0.216772667499999,-3.803038373333333,False,3.401,False,8.793253202528755,102,1351.4731672508144,13.249736933831514,845.1658242810619,0.6253663370914793,62.53663370914793
Hf-O,HfO2_1858_POSCAR,mp-1858,HfO2,Orthorhombic,Pbca,61,0.01638392625,-4.003427114583332,False,4.2272,False,10.698913663127213,24,261.3535440977401,10.889731004072503,198.86254688966062,0.7608947779001255,76.08947779001255
Hf-O,HfO2_775757_POSCAR,mp-775757,HfO2,Orthorhombic,Pbca,61,0.00992863875,-4.00988240208333,False,4.1083,False,10.2455682122362,24,272.91790420316113,11.37157934179838,198.86254688966062,0.7286533562914458,72.86533562914458
Hf-O,HfO2_776097_POSCAR,mp-776097,HfO2,Orthorhombic,Pbcn,60,0.039298047777778,-3.980512993055552,False,4.264,False,9.471347955396345,36,442.840715548976,12.301130987471556,298.293820334491,0.6735916772347939,67.35916772347939
Hf-S,Hf2S_10000_POSCAR,mp-10000,Hf2S,Hexagonal,P6_3/mmc,194,0.0,-1.171399257604169,True,0.0,True,11.182943515494184,6,115.5374557383108,19.2562426230518,99.49528653673994,0.8611517875388746,86.11517875388745
Mn-O,Mn15O32_776603_POSCAR,mp-776603,Mn15O32,Monoclinic,C2/m,12,0.13769114324468,-1.6072824010418212,False,0.0346,False,3.978051832994468,47,557.701549435355,11.865990413518192,207.27875213371158,0.37166608617740254,37.16660861774025
Mn-O,Mn15O32_867971_POSCAR,mp-867971,Mn15O32,Monoclinic,C2/m,12,0.117386878563829,-1.6275866657226712,False,0.0,True,3.961701768714472,47,560.0031996690071,11.914961695085259,207.27875213371158,0.37013851395175024,37.013851395175024
Mn-O,Mn20O43_1222372_POSCAR,mp-1222372,Mn20O43,Triclinic,P-1,2,0.1481496255291,-1.587591254501915,False,0.052,False,4.084623945045255,63,726.3688103431087,11.529663656239821,276.7730896545205,0.38103658322524,38.103658322524
Mn-O,Mn21O40_766493_POSCAR,mp-766493,Mn21O40,Tetragonal,I-4,82,0.067233391386613,-1.786670257156586,False,0.0,True,4.151273859551081,61,717.4827352209874,11.76201205280307,284.4098029293629,0.3963995075669154,39.63995075669154
Mn-O,Mn21O40_849596_POSCAR,mp-849596,Mn21O40,Monoclinic,C2,5,0.057628469911204,-1.796275178631996,False,0.129599999999999,False,4.135748875875307,61,720.1760564919923,11.806164860524465,284.4098029293629,0.3949170489154207,39.49170489154207
Mn-O,Mn2O3_1043363_POSCAR,mp-1043363,Mn2O3,Orthorhombic,Cmcm,63,0.227346481874999,-1.7865733616724122,False,0.0,True,4.382243548995705,20,239.28969119930142,11.96448455996507,104.44708163248904,0.43648801212040667,43.64880121204067
Mn-O,Mn2O3_1172875_POSCAR,mp-1172875,Mn2O3,Orthorhombic,Pbca,61,0.0,-2.013919843547413,True,0.0721,False,4.717691499808666,80,889.1007007723838,11.113758759654797,417.78832652995555,0.4698998956665004,46.989989566650046
Mn-O,Mn2O3_1203190_POSCAR,mp-1203190,Mn2O3,Trigonal,R-3,148,0.076406079249998,-1.937513764297413,False,0.2188,False,5.003428008135471,80,838.3258064022893,10.479072580028618,417.78832652995555,0.49836033119738,49.836033119738
Mn-O,Mn2O3_1204718_POSCAR,mp-1204718,Mn2O3,Triclinic,P-1,2,0.076886719624999,-1.937033123922412,False,0.127999999999999,False,4.98265037522671,80,841.8216215010336,10.52277026876292,417.78832652995555,0.4962908006389838,49.62908006389838
Mn-O,Mn2O3_1303934_POSCAR,mp-1303934,Mn2O3,Monoclinic,C2/c,15,0.058604068375,-1.955315775172412,False,0.0,True,4.8385951634476445,10,108.36055384663364,10.836055384663364,52.22354081624447,0.4819423578266148,48.19423578266148
Mn-O,Mn2O3_1306224_POSCAR,mp-1306224,Mn2O3,Monoclinic,C2/c,15,0.050317489374999,-1.963602354172412,False,0.3511,False,4.82254907658826,10,108.72110247503153,10.872110247503153,52.22354081624447,0.4803441064096819,48.03441064096819
Mn-O,Mn2O3_1349371_POSCAR,mp-1349371,Mn2O3,Triclinic,P-1,2,2.870379208249998,0.8564593647025851,False,0.0,True,4.982650479128582,80,841.8216038593839,10.522770048242299,417.78832652995555,0.49629081103951095,49.629081103951094
Mn-O,Mn2O3_510604_POSCAR,mp-510604,Mn2O3,Cubic,Ia-3,206,0.006783344624999,-2.007136498922413,False,0.0,True,5.018577144710987,80,835.795225929392,10.4474403241174,417.78832652995555,0.49986924257120646,49.98692425712065
Mn-O,Mn2O3_565203_POSCAR,mp-565203,Mn2O3,Orthorhombic,Pbca,61,0.0001606345,-2.013759209047413,False,0.0,True,4.7211794529325015,80,888.4438433922353,11.10554804240294,417.78832652995555,0.47024730897426903,47.024730897426906
Mn-O,Mn2O3_770543_POSCAR,mp-770543,Mn2O3,Trigonal,R-3c,167,0.064272060375,-1.949647783172413,False,0.0,True,4.869381483504672,10,107.675452243346,10.7675452243346,52.22354081624447,0.48500879010212583,48.500879010212586
Mn-O,Mn2O3_771717_POSCAR,mp-771717,Mn2O3,Orthorhombic,Pna2_1,33,0.088202734374998,-1.925717109172413,False,0.0,True,4.658923556506842,40,450.15793537217303,11.253948384304326,208.89416326497772,0.4640463865027108,46.40463865027108
Mn-O,Mn2O3_778470_POSCAR,mp-778470,Mn2O3,Tetragonal,P4_12_12,92,0.078851421625,-1.935068421922413,False,0.0,True,4.442862741381253,160,1888.1982463422953,11.801239039639345,835.576653059916,0.4425259130912472,44.252591309124725
Mn-O,Mn3O4_1180464_POSCAR,mp-1180464,Mn3O4,Orthorhombic,Pbcm,57,0.5794239267857131,-1.4709853137561582,False,0.0,True,3.310253593166713,28,459.11990023767487,16.397139294202674,154.2621015913028,0.33599524113732643,33.59952411373264
Mn-O,Mn3O4_1180876_POSCAR,mp-1180876,Mn3O4,Monoclinic,P2_1,4,0.186082833928571,-1.864326406613301,False,0.0,True,3.064849749585875,28,495.88182900383856,17.71006532156566,154.2621015913028,0.31108641730469355,31.108641730469355
Mn-O,Mn3O4_1193728_POSCAR,mp-1193728,Mn3O4,Orthorhombic,Pbcm,57,0.218974626785714,-1.831434613756158,False,0.0,True,3.762579513540525,28,403.9258955157591,14.42592483984854,154.2621015913028,0.3819069371482876,38.19069371482876
Mn-O,Mn3O4_1194100_POSCAR,mp-1194100,Mn3O4,Orthorhombic,Cmcm,63,0.222679115,-1.827730125541872,False,0.0,True,3.683272828814417,28,412.6230583753159,14.736537799118425,154.2621015913028,0.3738572008038103,37.38572008038103
Mn-O,Mn3O4_1279995_POSCAR,mp-1279995,Mn3O4,Orthorhombic,Pmc2_1,26,0.055026327857143,-1.995382912684729,False,0.831199999999999,False,5.08604825311055,28,298.81810501346064,10.672075179052166,154.2621015913028,0.5162408134016976,51.62408134016976
Mn-O,Mn3O4_18759_POSCAR,mp-18759,Mn3O4,Tetragonal,I4_1/amd,141,0.0,-2.050409240541872,True,0.8134999999999991,False,4.886374081713801,14,155.51442358903404,11.108173113502431,77.1310507956515,0.4959736146370563,49.59736146370563
Mn-O,Mn3O4_20141_POSCAR,mp-20141,Mn3O4,Orthorhombic,Pbcm,57,0.052537243571428,-1.997871996970443,False,0.0,True,5.114619784469388,28,297.14883285574314,10.612458316276541,154.2621015913028,0.519140863212451,51.9140863212451
Mn-O,Mn3O4_638270_POSCAR,mp-638270,Mn3O4,Monoclinic,Pm,6,0.218697328571428,-1.831711911970444,False,0.0,True,3.746703958101553,28,405.6374127026314,14.487050453665407,154.2621015913028,0.38029554661515097,38.0295546615151
Mn-O,Mn5O7_1046066_POSCAR,mp-1046066,Mn5O7,Orthorhombic,Cmcm,63,0.234434443072915,-1.8007708820545991,False,0.0,True,4.353892651716696,24,294.9577781385848,12.289907422441033,129.354591611896,0.4385529089221687,43.85529089221687
Mn-O,Mn5O8_18922_POSCAR,mp-18922,Mn5O8,Monoclinic,C2/m,12,0.013191634455127,-1.956560843050398,False,0.5504,False,4.9291101309361895,13,135.65833623526922,10.435256633482247,65.88155623466324,0.485643256898023,48.5643256898023
Mn-O,Mn5O8_752536_POSCAR,mp-752536,Mn5O8,Trigonal,R-3m,166,0.083594300608973,-1.886158176896552,False,0.0,True,4.187507914602975,13,159.6832513801239,12.283327029240299,65.88155623466324,0.4125764954386672,41.25764954386672
Mn-O,Mn7O12_754430_POSCAR,mp-754430,Mn7O12,Cubic,Im-3,204,0.055782125065789,-1.867478388185118,False,0.0,True,5.082418833312119,19,188.37466307351437,9.9144559512376,93.19758707150082,0.49474587267147435,49.474587267147434
Mn-O,Mn8O17_1221945_POSCAR,mp-1221945,Mn8O17,Triclinic,P-1,2,0.108686611933334,-1.6409401951379312,False,0.3141,False,4.107996444443779,25,287.600990939456,11.50403963757824,110.46838377606541,0.38410293168746606,38.410293168746605
Mn-O,Mn9O13_1045833_POSCAR,mp-1045833,Mn9O13,Monoclinic,C2/m,12,0.228090068210224,-1.7974400380172422,False,0.0,True,4.361003645566057,22,267.465977619115,12.1575444372325,116.90083662219254,0.4370680624982711,43.70680624982711
Mn-O,MnO_1232659_POSCAR,mp-1232659,MnO,Orthorhombic,Pmmn,59,0.0,-2.032569766465519,True,1.3104999999999989,False,5.4848291586156375,8,85.90561011081735,10.738201263852169,49.81501995881394,0.579880870347735,57.98808703477349
Mn-O,MnO_1238773_POSCAR,mp-1238773,MnO,Hexagonal,P-6m2,187,0.415679320000002,-1.616890446465516,False,0.0,True,2.349830771018693,2,50.12888587366657,25.064442936833284,12.453754989703487,0.24843470531320197,24.843470531320197
Mn-O,MnO_1238899_POSCAR,mp-1238899,MnO,Cubic,F-43m,216,0.133139030000002,-1.899430736465516,False,0.0053,False,4.107990123910407,2,28.674460028927935,14.337230014463968,12.453754989703487,0.4343152400128771,43.431524001287706
Mn-O,MnO_19006_POSCAR,mp-19006,MnO,Cubic,Fm-3m,225,0.053368562500001,-1.979201203965518,False,0.1844,False,5.35481388362632,4,43.99570226712721,10.998925566781802,24.907509979406978,0.566135069925169,56.6135069925169
Mn-O,MnO_2831286_POSCAR,mp-2831286,MnO,Orthorhombic,Cmc2_1,36,0.055364538750001,-1.9772052277155168,False,0.9851,False,4.231658355789189,8,111.34584950178106,13.918231187722633,49.81501995881394,0.44739000314526417,44.739000314526415
Mn-O,MnO_999539_POSCAR,mp-999539,MnO,Hexagonal,P6_3mc,186,0.058554023750001,-1.9740157427155167,False,0.0,True,4.349905951768193,4,54.159515132783966,13.539878783195991,24.907509979406978,0.4598916721898403,45.98916721898403
Mn-O,MnO2_1041066_POSCAR,mp-1041066,MnO2,Trigonal,P3m1,156,0.168680411111113,-1.653847512921455,False,0.0,True,4.029481814189597,36,429.9173958786536,11.942149885518155,163.89618502102488,0.3812271533838687,38.12271533838687
Mn-O,MnO2_1221542_POSCAR,mp-1221542,MnO2,Tetragonal,P4/mmm,123,0.444659828055557,-1.377868095977011,False,0.0,True,4.566348099982005,3,31.61432818711691,10.538109395705638,13.658015418418756,0.4320197898111435,43.201978981114344
Mn-O,MnO2_1271850_POSCAR,mp-1271850,MnO2,Hexagonal,P6_3/mmc,194,0.068785976388888,-1.753741947643681,False,0.0,True,4.00142551590711,12,144.3105984496797,12.025883204139975,54.632061673675004,0.3785727608407424,37.857276084074236
Mn-O,MnO2_1272141_POSCAR,mp-1272141,MnO2,Trigonal,R-3m,166,0.072347345555556,-1.750180578477013,False,1.9395,False,2.952306442207067,3,48.898049823196864,16.29934994106562,13.658015418418756,0.27931615816587224,27.931615816587225
Mn-O,MnO2_1350912_POSCAR,mp-1350912,MnO2,Monoclinic,Cm,8,0.262951867847222,-1.559576056185346,False,0.0,True,4.108121265524473,48,562.250306029873,11.71354804228902,218.5282466946998,0.38866719030845515,38.866719030845516
Mn-O,MnO2_1354190_POSCAR,mp-1354190,MnO2,Orthorhombic,Pnma,62,0.040930121805555,-1.781597802227012,False,0.617499999999999,False,4.704655817614493,24,245.47942811705704,10.228309504877377,109.26412334735014,0.44510501016503695,44.510501016503696
Mn-O,MnO2_1354468_POSCAR,mp-1354468,MnO2,Trigonal,P3m1,156,0.113316328333333,-1.7092115956992342,False,0.0,True,4.125804352092269,36,419.8803877959636,11.663344105443434,163.89618502102488,0.390340177309421,39.0340177309421
Mn-O,MnO2_1371977_POSCAR,mp-1371977,MnO2,Orthorhombic,Cmcm,63,0.223135216388889,-1.5993927076436791,False,0.0,True,4.405108523601636,12,131.08601235006907,10.923834362505756,54.632061673675004,0.4167649979906206,41.676499799062064
Mn-O,MnO2_1407587_POSCAR,mp-1407587,MnO2,Trigonal,R3m,160,0.22657298388889,-1.595954940143678,False,0.0,True,3.960984370261941,12,145.78399114210595,12.148665928508828,54.632061673675004,0.37474664567539023,37.47466456753902
Mn-O,MnO2_19326_POSCAR,mp-19326,MnO2,Orthorhombic,Pnma,62,0.015701586388887,-1.806826337643681,False,0.0,True,4.824124797093917,12,119.70007702654249,9.975006418878541,54.632061673675004,0.45640790741981563,45.64079074198156
Mn-O,MnO2_19395_POSCAR,mp-19395,MnO2,Tetragonal,I4/m,87,0.016697983888889,-1.80582994014368,False,1.1467,False,4.284801280941089,12,134.7666025126056,11.2305502093838,54.632061673675004,0.4053827925844232,40.53827925844232
Mn-O,MnO2_25223_POSCAR,mp-25223,MnO2,Trigonal,P-3m1,164,0.063570832222222,-1.7589570918103452,False,1.521,False,4.439568732091402,3,32.517128610740386,10.839042870246795,13.658015418418756,0.42002526059166007,42.00252605916601
Mn-O,MnO2_25275_POSCAR,mp-25275,MnO2,Cubic,Fd-3m,227,0.076050563888887,-1.74647736014368,False,1.5739,False,4.444339739201422,12,129.92888564564038,10.827407137136698,54.632061673675004,0.42047664306669225,42.047664306669226
Mn-O,MnO2_25424_POSCAR,mp-25424,MnO2,Trigonal,R-3m,166,0.060885142222222,-1.761642781810345,False,1.5791,False,4.455571193247701,3,32.400341340861715,10.800113780287239,13.658015418418756,0.42153924474844773,42.15392447484477
Mn-O,MnO2_33009_POSCAR,mp-33009,MnO2,Orthorhombic,Pnnm,58,0.046524089722222,-1.776003834310345,False,0.0,True,5.219577299111424,6,55.31560088323893,9.219266813873155,27.316030836837516,0.4938214608659253,49.382146086592535
Mn-O,MnO2_510408_POSCAR,mp-510408,MnO2,Tetragonal,P4_2/mnm,136,0.046443044722222,-1.776084879310346,False,0.0,True,5.200624691225469,6,55.51718725225747,9.252864542042913,27.316030836837516,0.4920283643463363,49.20283643463363
Mn-O,MnO2_510732_POSCAR,mp-510732,MnO2,Orthorhombic,Pmmn,59,0.184753909722223,-1.6377740143103452,False,0.0,True,4.194755139693977,6,68.82977558488616,11.471629264147694,27.316030836837516,0.3968635754616008,39.68635754616008
Mn-O,MnO2_644514_POSCAR,mp-644514,MnO2,Monoclinic,C2/m,12,0.0,-1.8225279240325687,True,0.540999999999999,False,5.001461680242682,18,173.18380486541216,9.621322492522898,81.9480925105126,0.4731856571357676,47.31856571357676
Mn-O,MnO2_705430_POSCAR,mp-705430,MnO2,Trigonal,P3m1,156,0.111724348611112,-1.710803575421456,False,0.0,True,4.084483868593693,72,848.2561742949578,11.781335754096636,327.79237004204964,0.3864308683806513,38.64308683806513
Mn-O,MnO2_755489_POSCAR,mp-755489,MnO2,Hexagonal,P6_3mc,186,0.045345237222221,-1.777182686810347,False,0.8718,False,4.8295562895215145,24,239.13091561438844,9.963788150599518,109.26412334735014,0.4569217788784134,45.69217788784134
Mn-O,MnO2_755671_POSCAR,mp-755671,MnO2,Trigonal,R-3m,166,0.059846857222222,-1.762681066810345,False,0.0,True,4.437863434268103,6,65.05924743853518,10.84320790642253,27.316030836837516,0.4198639226905349,41.98639226905349
Mn-O,MnO2_796077_POSCAR,mp-796077,MnO2,Triclinic,P-1,2,1.491007171388889,-0.331520752643678,False,0.0,True,4.089556024082555,3,35.300171076925835,11.766723692308611,13.658015418418756,0.38691074297218914,38.69107429721891
Mn-O,MnO2_796336_POSCAR,mp-796336,MnO2,Monoclinic,P2/m,10,0.036088028333333,-1.7864398956992351,False,0.985,False,3.4873325260826142,18,248.3767057400838,13.7987058744491,81.9480925105126,0.3299346944244762,32.99346944244762
Mn-O,MnO2_796340_POSCAR,mp-796340,MnO2,Tetragonal,P4_2/m,84,0.036082673888889,-1.7864452501436792,False,1.0153,False,3.486774019835767,18,248.41649035592462,13.800916130884701,81.9480925105126,0.32988185443365503,32.9881854433655
Mn-O,MnO3_1086672_POSCAR,mp-1086672,MnO3,Orthorhombic,Imma,74,0.492659458541667,-0.874236484482758,False,0.0,True,3.673304845461494,8,93.06587018039319,11.633233772549149,29.724551694268055,0.3193926155383472,31.93926155383472
Mn-S,Mn2S3_974355_POSCAR,mp-974355,Mn2S3,Trigonal,R-3c,167,0.032707042000001,-0.903138795480602,False,0.0,True,3.794306933412436,10,180.36974933313692,18.036974933313694,74.09226780884796,0.41077990119064817,41.077990119064815
